"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"217917",3.47191280406723e-06,2.20175664952526e-05,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"545548",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253621",0,1.49719452167717e-05,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273949",1.15730426802241e-06,3.52281063924041e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591650",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579686",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212287",2.31460853604482e-06,2.81824851139233e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242804",8.10112987615687e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225131",1.15730426802241e-06,1.14491345775313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544441",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,8.56349143822126e-07,0,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"494235",6.94382560813446e-06,3.52281063924041e-05,0.000180642830415091,0,0,2.78186170530904e-06,1.15235518352409e-05,1.61033188940241e-05,0,0,0,0,0,1.69694223735895e-06,0,0,0,0,0,2.02787928440196e-06,1.78760403855504e-05,0,0,0,0,9.27436445099008e-07
"585970",2.43033896284706e-05,2.20175664952526e-05,0.000705367242573214,0,0,5.14644415482173e-05,8.52742835807824e-05,4.83099566820722e-05,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,3.40785169029444e-05,1.41951549908137e-05,7.15041615422018e-06,0,0,0,0,0
"346142",0,0,0,0,0,0,0,0,4.9989952019644e-07,6.98693443261102e-05,0.000320647225716758,0.000248087589705844,2.56904743146638e-06,0,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"282711",0,1.76140531962021e-06,5.73469302905052e-06,0,0,0,2.30471036704817e-06,0,9.99799040392881e-07,2.99440047111901e-05,1.88893800127692e-06,4.92889251071213e-06,0.00232926967119618,0.00124131324662807,0.00119461446613386,3.24654243230959e-05,6.76148522784515e-07,1.21010144280395e-06,0,0,0,2.13341070502824e-06,8.25715420483192e-06,1.64455155956936e-05,3.08936609297138e-06,1.85487289019802e-06
"286104",0.000320573282242208,0.00408029542290021,0.00011469386058101,1.29579753422687e-06,0,8.34558511592713e-06,9.91025457830714e-05,6.44132755760962e-05,9.99799040392881e-07,0,4.7223450031923e-07,1.64296417023738e-06,0.000319418230645653,0.000230359908721477,0.000254223374073806,1.90973084253505e-06,0,0,1.70392584514722e-05,1.01393964220098e-05,1.07256242313303e-05,0,0,2.46682733935404e-06,1.02978869765713e-05,0
"82007",0,7.92632393829093e-06,0,0,0,0,0,0,0,0,0,0,7.70714229439913e-06,4.24235559339737e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"160921",0,2.64210797943031e-05,2.86734651452526e-06,0,0,2.78186170530904e-06,0,5.36777296467469e-06,0,0,4.7223450031923e-07,0,0.000112181737840699,2.67268402384034e-05,3.11894417266475e-05,0,0,0,0,0,0,0,0,0,0,0
"584527",0.000224517027996348,0.00113962924179427,0.000708234589087739,0,0,1.11274468212362e-05,2.53518140375299e-05,1.07355459293494e-05,0,0,4.7223450031923e-07,0,2.0552379451731e-05,1.52724801362305e-05,3.53088019546953e-06,0,0,0,0,8.11151713760783e-06,7.15041615422018e-06,0,0,0,5.14894348828564e-06,9.27436445099008e-07
"207796",0.000165494510327205,0.000874537741191432,8.45867221784952e-05,0,0,0,1.15235518352409e-05,5.36777296467469e-05,0,0,0,0,3.59666640405293e-05,3.18176669504803e-05,4.06051222478996e-05,1.90973084253505e-06,0,0,0,4.05575856880392e-06,2.14512484626605e-05,0,8.25715420483192e-07,0,1.02978869765713e-06,9.27436445099008e-07
"134616",5.78652134011205e-05,0.000132986101631326,0.000117561207095536,0,0,0,0,1.07355459293494e-05,0,0,4.7223450031923e-07,0,0.000271462678591614,0.000180300112719388,0.00015830112876355,3.81946168507011e-06,6.76148522784515e-07,0,0,8.11151713760783e-06,1.07256242313303e-05,0,8.25715420483192e-07,2.46682733935404e-06,0,0
"206278",4.05056493807844e-05,2.64210797943031e-05,0,0,0,0,4.60942073409635e-06,0,2.99939712117864e-06,9.98133490373002e-06,2.36117250159615e-06,1.23222312767803e-05,0.00410362509719563,0.00123791936215335,0.00114106278316924,3.24654243230959e-05,4.05689113670709e-06,1.21010144280395e-06,0,1.01393964220098e-05,0,2.13341070502824e-06,1.65143084096638e-05,2.46682733935404e-05,2.05957739531426e-06,0
"212027",6.36517347412326e-05,0.000583905863454098,0.00099210189402574,0,0,8.34558511592713e-06,0,0,0,0,9.44469000638461e-07,1.64296417023738e-06,4.1104758903462e-05,2.2484484645006e-05,3.2366401791804e-05,0,0,6.05050721401975e-07,1.70392584514722e-05,2.02787928440196e-05,4.64777050024311e-05,1.06670535251412e-06,0,1.64455155956936e-06,2.05957739531426e-06,0
"206963",2.19887810924258e-05,0.000193754585158223,4.01428512033536e-05,6.47898767113436e-07,0,1.39093085265452e-06,0,0,4.9989952019644e-07,9.98133490373002e-06,9.44469000638461e-07,0,0.000280882519173657,0.000153997508040324,0.000157712648730972,5.72919252760516e-06,0,6.05050721401975e-07,0.0010393947655398,0.000133840032770529,9.65306180819724e-05,1.06670535251412e-06,0,4.11137889892339e-06,0,0
"593363",1.27303469482465e-05,0.000131224696311705,0.000283867304938001,0,0,0,0,1.07355459293494e-05,0,0,4.7223450031923e-07,0,0.000105330944690121,4.53932048493518e-05,6.06134433555602e-05,0,6.76148522784515e-07,0,0.000102235550708833,6.08363785320587e-06,2.86016646168807e-05,0,0,4.11137889892339e-06,0,0
"533602",6.94382560813446e-06,0.000103042211197782,0.000111826514066485,0,0,2.78186170530904e-06,0,5.36777296467469e-06,0,0,0,0,1.19888880135098e-05,8.060475627455e-06,1.35350407492999e-05,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"256904",0,6.60526994857577e-05,4.01428512033536e-05,0,0,0,0,0,0,0,0,0,1.45579354449761e-05,2.96964891537816e-06,5.29632029320429e-06,0,0,6.05050721401975e-07,0.000306706652126499,7.09757749540685e-05,0.000125132282698853,0,8.25715420483192e-07,0,0,0
"549321",2.31460853604482e-06,0,0.000101790801265647,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,5.88480032578255e-07,0,0,0,0.000903080697928026,9.5310326366892e-05,4.2902496925321e-05,0,0,0,0,0
"512939",3.47191280406723e-06,5.63649702278466e-05,0.000103224474522909,0,0,0,0,0,4.9989952019644e-07,0,0,8.21482085118688e-07,0.000330550769515341,9.20591163767229e-05,0.000148885448242298,1.90973084253505e-06,6.76148522784515e-07,0,0,2.02787928440196e-06,0,0,0,8.22275779784679e-07,0,0
"112929",4.62921707208964e-06,6.8694807465188e-05,4.30101977178789e-05,0,0,0,0,0,0,0,0,0,5.99444400675488e-06,2.12117779669868e-06,4.70784026062604e-06,0,0,0,1.70392584514722e-05,0,0,0,0,0,0,0
"113232",5.78652134011205e-06,2.20175664952526e-05,5.73469302905052e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"218985",1.62022597523137e-05,0.000153242262806958,0.000480280541182981,0,0,5.56372341061809e-06,0,0,0,0,9.44469000638461e-07,0,6.16571383551931e-05,7.12715739690758e-05,6.9440643844234e-05,0,2.02844556835354e-06,0,1.70392584514722e-05,2.02787928440196e-06,0,0,0,0,0,0
"284171",3.47191280406723e-06,0.000136508912270566,0.000134765286182687,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.19888880135098e-05,3.30903736284995e-05,2.23622412379737e-05,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"166792",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,5.51506227141658e-06,5.88480032578255e-06,0,0,0,0,0,0,0,0,0,0,0
"217784",0,2.11368638354425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100475",0,4.40351329905051e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215100",1.27303469482465e-05,2.37789718148728e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204816",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316520",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560616",1.04157384122017e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546061",0,6.16491861867072e-06,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"537728",9.25843414417928e-06,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580677",5.78652134011205e-06,4.49158356503152e-05,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,1.27270667801921e-06,2.94240016289127e-06,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"254105",0,2.64210797943031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240228",1.9674172556381e-05,5.9887780867087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575554",1.15730426802241e-06,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224491",2.31460853604482e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217400",1.04157384122017e-05,2.64210797943031e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"159894",7.52247774214566e-05,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218887",0,1.40912425569616e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160354",9.25843414417928e-06,6.16491861867072e-06,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.69694223735895e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"226026",0,7.04562127848082e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181846",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160433",0,5.37228622484163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244455",1.15730426802241e-06,3.25859984129738e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257714",5.78652134011205e-06,0.0001743791266424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222810",1.15730426802241e-06,0.000143554533549047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"285767",3.47191280406723e-06,6.8694807465188e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285320",6.94382560813446e-06,0.000294154688376574,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"246833",0,1.84947558560122e-05,3.8709177946091e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113170",8.10112987615687e-06,2.20175664952526e-05,1.72040790871516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247231",9.25843414417928e-05,0.000117133453754744,7.16836628631315e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494253",3.47191280406723e-06,1.14491345775313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236377",1.85168682883586e-05,0.000150600154827528,4.30101977178789e-06,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,3.08936609297138e-06,0
"325796",0.000160865293255115,0.000465891707039544,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"161451",7.17528646173894e-05,0.0016037595435142,0,6.47898767113436e-07,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,2.35392013031302e-06,0,0,0,0,0,0,1.06670535251412e-06,0,1.64455155956936e-06,1.02978869765713e-06,0
"184881",1.73595640203362e-05,7.22176181044284e-05,1.1469386058101e-05,0,0,0,0,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239601",5.78652134011205e-06,3.52281063924041e-06,2.29387721162021e-05,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250099",1.04157384122017e-05,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186887",1.27303469482465e-05,2.28982691550627e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"225605",8.10112987615687e-06,2.46596744746829e-05,7.88520291494447e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251412",1.50449554842913e-05,6.8694807465188e-05,7.88520291494447e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"242432",1.15730426802241e-05,2.37789718148728e-05,1.1469386058101e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"219565",6.01798219371653e-05,8.542815800158e-05,9.46224349793336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"223752",0.000142348424966756,5.46035649082264e-05,2.15050988589395e-05,0,0,0,1.15235518352409e-05,3.22066377880481e-05,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"261663",0.000207157463976011,2.5540377134493e-05,3.29744849170405e-05,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.27270667801921e-06,2.35392013031302e-06,0,1.35229704556903e-06,0,0,0,0,0,0,1.64455155956936e-06,0,9.27436445099008e-07
"112949",4.62921707208964e-05,1.84947558560122e-05,1.57704058298889e-05,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.71269828764425e-06,2.54541335603842e-06,6.4732803583608e-06,0,0,0,0,0,0,0,0,0,0,0
"113599",1.15730426802241e-06,1.76140531962021e-06,0.000100357128008384,0,0,5.56372341061809e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,1.02978869765713e-06,9.27436445099008e-07
"114334",5.55506048650757e-05,9.68772925791113e-06,1.29030593153637e-05,0,0,0,1.3828262202289e-05,1.61033188940241e-05,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"113276",2.77753024325378e-05,6.16491861867072e-06,0.000212183642074869,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494503",7.52247774214566e-05,1.05684319177212e-05,2.86734651452526e-06,0,0,0,9.21884146819269e-06,1.07355459293494e-05,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"112836",0.000186325987151608,4.05123223512647e-05,9.17550884648083e-05,0,0,0,2.99612347716262e-05,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,8.22275779784679e-07,0,0
"213333",0.000114573122534219,7.30983207642385e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"235741",9.25843414417928e-06,8.80702659810103e-06,2.86734651452526e-06,0,0,0,0,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"249501",0,1.76140531962021e-06,4.87448907469294e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510580",0,0,7.16836628631315e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571700",0.000127303469482465,0.000235147610169297,2.43724453734647e-05,0,0,1.39093085265452e-06,0,0,0,0,0,0,8.56349143822126e-07,1.48482445768908e-05,7.65024042351731e-06,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"241504",1.04157384122017e-05,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567113",0,0,4.15765244606163e-05,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,5.88480032578255e-07,0,0,0,5.11177753544166e-05,6.48921371008627e-05,6.43537453879816e-05,0,0,0,0,0
"559741",3.47191280406723e-06,1.76140531962021e-06,9.03214152075457e-05,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.27270667801921e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"569476",3.47191280406723e-06,1.05684319177212e-05,2.86734651452526e-05,0,0,0,0,0,0,0,0,8.21482085118688e-07,8.56349143822126e-07,2.12117779669868e-06,0,0,0,0,0,0,0,0,0,0,0,0
"206654",0.000166651814595227,0.000113610643115503,0.000701066222801426,0,0,0,0,6.44132755760962e-05,0,0,0,0,8.56349143822126e-07,5.93929783075631e-06,1.05926405864086e-05,0,0,0,0,4.05575856880392e-05,3.57520807711009e-05,0,0,0,1.02978869765713e-06,9.27436445099008e-07
"225280",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,4.24235559339737e-07,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"273805",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.69694223735895e-06,3.53088019546953e-06,0,0,0,0,0,0,0,0,0,0,0
"238509",0,3.25859984129738e-05,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"144409",1.38876512162689e-05,0.000315291552212017,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,8.90894674613447e-06,2.94240016289127e-06,0,0,0,0,0,0,0,0,0,2.05957739531426e-06,0
"226939",4.62921707208964e-06,0.000237789718148728,0,0,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,9.41984058204339e-06,3.35146091878392e-05,3.2366401791804e-05,0,0,0,0,0,0,0,0,0,0,0
"78515",2.31460853604482e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587291",1.15730426802241e-05,1.76140531962021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583206",0,8.80702659810103e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143212",6.94382560813446e-06,1.32105398971515e-05,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,1.71269828764425e-06,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"536088",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,2.12117779669868e-06,5.29632029320429e-06,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"106084",0,2.28982691550627e-05,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"239300",1.15730426802241e-06,2.64210797943031e-06,8.60203954357578e-06,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,8.48471118679473e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"560792",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,1.76544009773476e-06,0,0,0,0,1.21672757064117e-05,3.57520807711009e-06,0,0,0,0,0
"239349",1.27303469482465e-05,2.64210797943031e-06,6.16479500622931e-05,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,0,0,0,0,0,0,0,0,0,0,0,0
"229483",0,4.40351329905051e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511930",0,7.92632393829093e-06,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,0,0,0,0,0,2.02787928440196e-06,3.21768726939908e-05,0,0,0,0,0
"512873",2.31460853604482e-06,5.28421595886062e-06,0,0,0,0,0,5.36777296467469e-06,0,0,0,0,8.56349143822126e-07,4.24235559339737e-07,1.17696006515651e-06,0,0,0,0,0,0.000114406658467523,0,0,0,0,0
"210026",3.47191280406723e-06,0.000112729940455693,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,3.4253965752885e-06,5.51506227141658e-06,8.23872045609556e-06,0,0,6.05050721401975e-07,0,0,0,0,0,0,1.02978869765713e-06,0
"211287",9.25843414417928e-06,0.000275659932520562,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,3.53088019546953e-06,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"559468",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570070",0,0,4.30101977178789e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558845",0,2.64210797943031e-06,0.000212183642074869,0,0,0,6.91413110114452e-06,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,9.27436445099008e-07
"553650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11177753544166e-05,7.90872920916764e-05,0.00040042330463633,0,0,0,0,0
"256176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"587936",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,0,0,0,0,0,0,1.35229704556903e-06,1.57313187564514e-05,0,0,0,0,0,0,0,0
"136672",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,0,0,0,0,0,0,0,4.35636519409422e-05,0,0,0,0,0,0,0,0
"557611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4202028856079e-06,0,0,0,0,0,0,0,0
"536270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187431842966194,8.11151713760783e-06,7.15041615422018e-06,0,0,0,0,0
"561898",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,0,0,0,0,0,0,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"564029",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"56382",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,4.24235559339737e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"513763",0,0,0,6.47898767113436e-07,4.81585147143526e-07,0,0,0,4.9989952019644e-07,1.996266980746e-05,1.41670350095769e-06,8.21482085118688e-06,0.000170413479620603,0.000946045297327613,0.00124169286874012,1.90973084253505e-05,0,6.05050721401975e-07,0,0,0,0,0,1.64455155956936e-06,2.05957739531426e-06,0
"559475",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.71269828764425e-06,8.060475627455e-06,1.47120008144564e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"169163",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,9.33318230547421e-06,6.4732803583608e-06,0,0,0,0,0,0,0,0,0,0,0
"31890",0,0,0,0,0,0,0,0,0,0,0,0,0,2.12117779669868e-06,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"512765",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"160026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"257219",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,1.78760403855504e-05,0,0,0,0,0
"219464",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"406679",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-06,4.11936022804778e-06,0,0,0,0,2.02787928440196e-06,0.000185910820009725,0,0,0,0,0
"112044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"547318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"217608",0,0,0,0,0,0,0,0,0,0,0,0,0,3.81812003405763e-06,1.76544009773476e-06,0,0,0,0,0,7.15041615422018e-06,0,0,0,0,0
"143078",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"143037",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,5.93929783075631e-06,7.65024042351731e-06,0,0,0,0,0,0,0,0,0,0,0
"63106",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"260311",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"227439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"13743",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,3.39388447471789e-06,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"573684",0,0,0,0,0,0,0,0,0,0,0,0,7.70714229439913e-06,4.24235559339737e-06,7.65024042351731e-06,0,0,0,0,0,1.07256242313303e-05,0,0,0,0,0
"74169",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,3.76793623281735e-05,0.000114119365462389,0.000154770248568081,5.72919252760516e-06,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"113904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"545811",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,0,0,1.71269828764425e-06,2.96964891537816e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"163063",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
